                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    486,                 1.3642,                0.96419,                 1.2347,                0.84647,                0.83306,                0.89669,                0.56443,                 1.1907,                0.78931,                 1.0807,              0.0010397,              0.0010397,              0.0010397
                    487,                 1.4009,                0.92213,                 1.1799,                0.83262,                0.82623,                0.89414,                0.55979,                 1.1945,                0.79872,                 1.0721,              0.0010377,              0.0010377,              0.0010377
                    488,                 1.3667,                0.85982,                 1.1492,                0.83765,                0.83622,                0.89472,                0.56457,                 1.1921,                0.79682,                 1.0704,              0.0010357,              0.0010357,              0.0010357
                    489,                 1.2806,                0.90771,                 1.1771,                0.82554,                 0.8489,                0.89429,                0.56167,                 1.2011,                0.79258,                 1.0752,              0.0010338,              0.0010338,              0.0010338
                    490,                 1.2707,                  0.896,                 1.1922,                0.84582,                0.84788,                0.89566,                0.55811,                   1.21,                0.78438,                 1.0802,              0.0010318,              0.0010318,              0.0010318
                    491,                 1.3901,                0.91055,                 1.1746,                0.85629,                0.84544,                  0.899,                0.55149,                 1.2495,                0.77605,                 1.0996,              0.0010298,              0.0010298,              0.0010298
                    492,                 1.3191,                0.96599,                 1.2624,                0.85529,                0.83622,                0.89772,                0.54888,                 1.2646,                 0.7786,                 1.1067,              0.0010278,              0.0010278,              0.0010278
                    493,                 1.3727,                0.86539,                 1.1561,                0.86249,                0.83391,                0.89894,                0.55381,                 1.2598,                0.77604,                  1.107,              0.0010258,              0.0010258,              0.0010258
                    494,                 1.2643,                0.89398,                 1.2439,                0.83721,                 0.8542,                0.90105,                0.56397,                 1.2314,                0.76393,                 1.0945,              0.0010239,              0.0010239,              0.0010239
                    495,                 1.3422,                0.85415,                 1.1971,                0.82492,                0.86405,                0.89894,                0.56136,                 1.2142,                0.77044,                 1.0894,              0.0010219,              0.0010219,              0.0010219
                    496,                 1.4401,                0.94404,                 1.2134,                0.82457,                0.86741,                0.89221,                 0.5597,                 1.2049,                0.77776,                 1.0847,              0.0010199,              0.0010199,              0.0010199
                    497,                 1.3452,                0.83734,                 1.1381,                0.80972,                0.87082,                0.89023,                0.55892,                 1.2152,                0.78136,                 1.0873,              0.0010179,              0.0010179,              0.0010179
                    498,                 1.4961,                 0.8969,                 1.1823,                0.82153,                0.86542,                0.88729,                0.55501,                 1.2221,                0.78136,                 1.0918,              0.0010159,              0.0010159,              0.0010159
                    499,                   1.42,                 0.9321,                 1.2121,                  0.804,                0.84544,                0.88088,                0.54673,                 1.2228,                 0.7878,                 1.0923,               0.001014,               0.001014,               0.001014
                    500,                 1.3972,                0.92676,                 1.2239,                0.80514,                0.84354,                0.87657,                0.54266,                 1.2309,                0.80393,                 1.1041,               0.001012,               0.001012,               0.001012
                    501,                 1.3526,                0.89194,                 1.2221,                0.82181,                0.82451,                0.87901,                 0.5476,                 1.2222,                 0.8092,                 1.1049,                0.00101,                0.00101,                0.00101
                    502,                 1.3585,                 0.9268,                 1.2601,                0.82555,                0.82238,                0.88076,                0.54552,                 1.2109,                0.80803,                 1.0972,               0.001008,               0.001008,               0.001008
                    503,                 1.2589,                0.99491,                 1.2606,                0.82046,                0.81697,                0.87922,                0.53319,                 1.2497,                0.83598,                 1.0989,               0.001006,               0.001006,               0.001006
                    504,                 1.3536,                0.87501,                 1.1642,                0.82863,                0.82353,                 0.8815,                0.53336,                 1.2574,                0.83922,                 1.1047,              0.0010041,              0.0010041,              0.0010041
                    505,                 1.3462,                0.91402,                 1.2026,                0.82459,                0.84584,                0.88931,                0.53986,                 1.2486,                0.83336,                 1.1001,              0.0010021,              0.0010021,              0.0010021
                    506,                 1.4158,                0.90608,                 1.2208,                0.81631,                0.83506,                0.88661,                0.54549,                  1.235,                0.83904,                 1.0918,              0.0010001,              0.0010001,              0.0010001
                    507,                 1.4386,                0.91744,                 1.2154,                 0.8118,                0.82088,                0.87617,                0.53866,                 1.2512,                0.86919,                 1.0965,             0.00099812,             0.00099812,             0.00099812
                    508,                 1.4059,                0.99214,                 1.2741,                0.81255,                0.84314,                0.88335,                0.54345,                 1.2408,                0.83273,                  1.099,             0.00099614,             0.00099614,             0.00099614
                    509,                 1.3925,                0.91182,                  1.192,                0.83762,                 0.8508,                0.89913,                0.55637,                 1.2296,                0.79903,                 1.1044,             0.00099416,             0.00099416,             0.00099416
                    510,                 1.4352,                0.91308,                 1.2072,                 0.8398,                 0.8466,                0.89758,                0.55652,                 1.2299,                0.78183,                 1.1037,             0.00099218,             0.00099218,             0.00099218
                    511,                 1.3818,                0.91323,                 1.1555,                0.82929,                0.85729,                0.89743,                0.56357,                 1.2428,                0.76101,                 1.1022,              0.0009902,              0.0009902,              0.0009902
                    512,                 1.3685,                0.91822,                 1.2163,                0.83471,                0.86204,                0.89995,                 0.5683,                 1.2343,                0.75531,                 1.1024,             0.00098822,             0.00098822,             0.00098822
                    513,                 1.3892,                0.89418,                 1.1613,                0.84466,                0.85296,                0.90428,                0.56952,                 1.2197,                0.75769,                  1.105,             0.00098624,             0.00098624,             0.00098624
                    514,                 1.4408,                0.93748,                 1.1952,                0.84746,                0.84584,                0.90178,                0.56982,                 1.2036,                 0.7595,                 1.0992,             0.00098426,             0.00098426,             0.00098426
                    515,                 1.4353,                0.90063,                 1.2611,                0.85565,                0.84314,                0.90012,                 0.5722,                 1.1961,                0.74935,                 1.0822,             0.00098228,             0.00098228,             0.00098228
                    516,                 1.3022,                0.86968,                 1.1661,                0.85669,                 0.8343,                0.89586,                0.57221,                 1.1992,                0.75023,                 1.0817,              0.0009803,              0.0009803,              0.0009803
                    517,                 1.4068,                0.91553,                 1.2038,                0.86842,                0.82972,                0.89929,                0.57674,                 1.1818,                0.74168,                 1.0757,             0.00097832,             0.00097832,             0.00097832
                    518,                 1.3148,                0.86267,                 1.2057,                0.87369,                0.82969,                0.90107,                0.57789,                 1.1675,                0.73619,                 1.0689,             0.00097634,             0.00097634,             0.00097634
                    519,                 1.3492,                0.83918,                 1.1818,                0.85885,                0.86323,                0.90226,                0.57563,                 1.1728,                0.73613,                  1.072,             0.00097436,             0.00097436,             0.00097436
                    520,                 1.2787,                0.86541,                 1.2333,                0.85358,                0.87412,                0.90504,                0.57582,                 1.1814,                0.74221,                 1.0753,             0.00097238,             0.00097238,             0.00097238
                    521,                 1.4052,                0.86756,                 1.1496,                0.85683,                0.87663,                 0.9066,                0.57489,                 1.1921,                0.74681,                 1.0833,              0.0009704,              0.0009704,              0.0009704
                    522,                 1.3928,                0.88755,                 1.1397,                0.84693,                0.88697,                0.91074,                0.57823,                 1.2001,                0.74975,                 1.0903,             0.00096842,             0.00096842,             0.00096842
                    523,                 1.2807,                0.89015,                 1.1832,                0.84294,                0.86663,                 0.9046,                0.56505,                  1.215,                0.74672,                  1.089,             0.00096644,             0.00096644,             0.00096644
                    524,                 1.3374,                0.95702,                 1.2822,                0.83707,                0.87889,                 0.9047,                0.56356,                 1.2131,                0.74702,                 1.0782,             0.00096446,             0.00096446,             0.00096446
                    525,                 1.3809,                0.88219,                 1.1234,                0.83208,                 0.8812,                0.90365,                 0.5616,                 1.2135,                0.75311,                 1.0737,             0.00096248,             0.00096248,             0.00096248
                    526,                 1.4405,                0.91018,                 1.1655,                0.81827,                0.88351,                0.89517,                0.56085,                 1.2123,                0.76455,                 1.0806,              0.0009605,              0.0009605,              0.0009605
                    527,                 1.3752,                0.85628,                 1.1528,                0.81138,                0.86736,                0.87685,                0.54962,                 1.2038,                0.77857,                 1.0874,             0.00095852,             0.00095852,             0.00095852
                    528,                 1.2392,                0.86849,                 1.1778,                0.82511,                0.87428,                0.89319,                0.56925,                 1.1819,                0.75407,                 1.0736,             0.00095654,             0.00095654,             0.00095654
                    529,                   1.31,                0.85929,                 1.1526,                0.84137,                0.87659,                 0.9028,                0.57943,                 1.1627,                0.74225,                   1.06,             0.00095456,             0.00095456,             0.00095456
                    530,                 1.3172,                0.86943,                 1.1377,                0.83753,                0.87197,                0.90971,                0.58052,                 1.1727,                0.75031,                 1.0624,             0.00095258,             0.00095258,             0.00095258
                    531,                 1.4287,                0.92037,                 1.1687,                0.84757,                0.85299,                0.90308,                0.55922,                 1.2136,                 0.7763,                 1.0814,              0.0009506,              0.0009506,              0.0009506
                    532,                 1.4479,                 0.9467,                 1.2073,                0.85519,                0.85236,                0.90219,                0.56702,                 1.2015,                0.76598,                 1.0763,             0.00094862,             0.00094862,             0.00094862
                    533,                 1.2732,                0.82113,                 1.1558,                0.83657,                0.85582,                0.89999,                0.57741,                 1.1756,                0.75674,                 1.0692,             0.00094664,             0.00094664,             0.00094664
                    534,                   1.11,                 0.8242,                 1.1957,                0.84169,                0.86469,                0.90121,                0.58188,                 1.1697,                0.75796,                 1.0682,             0.00094466,             0.00094466,             0.00094466
                    535,                 1.2511,                0.85952,                 1.2056,                0.82815,                 0.8639,                0.88748,                0.56159,                 1.2108,                 0.7862,                 1.0823,             0.00094268,             0.00094268,             0.00094268
                    536,                 1.2895,                0.88068,                 1.2104,                0.82711,                0.86736,                0.88846,                0.57088,                 1.1878,                0.76891,                 1.0704,              0.0009407,              0.0009407,              0.0009407
                    537,                 1.4234,                0.86391,                 1.1872,                0.84965,                0.85698,                0.90234,                0.58502,                 1.1652,                 0.7498,                 1.0616,             0.00093872,             0.00093872,             0.00093872
                    538,                 1.2806,                0.87445,                  1.198,                0.86116,                0.85121,                0.90668,                0.59132,                 1.1564,                0.74471,                  1.061,             0.00093674,             0.00093674,             0.00093674
                    539,                 1.3558,                0.86946,                 1.1919,                 0.8695,                0.83737,                0.90511,                 0.5803,                 1.1727,                0.75671,                 1.0683,             0.00093476,             0.00093476,             0.00093476
                    540,                 1.3312,                 0.9032,                 1.1943,                0.87554,                0.84386,                0.90669,                0.57931,                  1.175,                0.76307,                 1.0695,             0.00093278,             0.00093278,             0.00093278
                    541,                 1.3921,                0.89656,                 1.1638,                0.86396,                0.84235,                0.90491,                0.57757,                 1.1838,                0.76411,                  1.073,              0.0009308,              0.0009308,              0.0009308
                    542,                 1.4449,                0.88665,                 1.1446,                0.85666,                0.85121,                0.90246,                0.58109,                 1.1865,                0.75784,                 1.0722,             0.00092882,             0.00092882,             0.00092882
                    543,                 1.2639,                0.89181,                 1.3036,                0.84035,                0.85236,                0.89167,                 0.5728,                 1.1936,                 0.7847,                  1.087,             0.00092684,             0.00092684,             0.00092684
                    544,                 1.4506,                0.87066,                 1.1163,                 0.8364,                0.84083,                0.88486,                 0.5705,                  1.211,                0.79174,                 1.0971,             0.00092486,             0.00092486,             0.00092486
                    545,                 1.3388,                 0.8565,                  1.167,                0.84519,                0.84544,                  0.889,                0.57595,                  1.208,                0.77657,                   1.09,             0.00092288,             0.00092288,             0.00092288
                    546,                 1.3519,                 0.8465,                  1.152,                0.85993,                0.84973,                0.89871,                0.57942,                 1.1919,                0.75204,                 1.0769,              0.0009209,              0.0009209,              0.0009209
                    547,                  1.338,                0.87558,                 1.2026,                0.86249,                0.84083,                0.90855,                0.58902,                 1.1671,                0.73629,                 1.0649,             0.00091892,             0.00091892,             0.00091892
                    548,                 1.3668,                0.87276,                 1.1104,                0.86552,                0.83045,                0.91471,                0.59741,                 1.1454,                0.72974,                 1.0573,             0.00091694,             0.00091694,             0.00091694
                    549,                 1.4451,                0.90568,                 1.1928,                0.87105,                0.85702,                0.91811,                0.59967,                  1.143,                0.72934,                 1.0572,             0.00091496,             0.00091496,             0.00091496
                    550,                 1.4149,                0.89447,                 1.1598,                0.87079,                0.86505,                0.91726,                0.59173,                 1.1712,                0.73872,                 1.0706,             0.00091298,             0.00091298,             0.00091298
                    551,                 1.3706,                0.86917,                 1.1718,                0.86128,                0.86651,                0.90096,                0.56314,                 1.2329,                0.80304,                 1.1071,               0.000911,               0.000911,               0.000911
                    552,                 1.3826,                 0.8753,                 1.1874,                0.86774,                0.86264,                0.90351,                0.57115,                 1.2064,                0.80043,                  1.097,             0.00090902,             0.00090902,             0.00090902
                    553,                 1.4521,                0.91371,                   1.17,                0.85806,                0.87853,                0.90603,                0.58308,                 1.1654,                0.77342,                 1.0749,             0.00090704,             0.00090704,             0.00090704
                    554,                 1.3587,                0.86613,                 1.1409,                0.86402,                0.87543,                0.91159,                 0.5934,                  1.141,                0.74244,                 1.0581,             0.00090506,             0.00090506,             0.00090506
                    555,                 1.4365,                 0.8553,                 1.1457,                0.86556,                0.85397,                0.91547,                0.59764,                 1.1428,                 0.7303,                 1.0535,             0.00090308,             0.00090308,             0.00090308
                    556,                 1.4218,                0.88599,                 1.1034,                0.86333,                0.85247,                0.91739,                0.59835,                 1.1501,                0.72258,                 1.0559,              0.0009011,              0.0009011,              0.0009011
                    557,                 1.2202,                0.88461,                 1.2037,                0.85949,                0.85368,                0.91554,                0.59803,                 1.1523,                 0.7229,                  1.059,             0.00089912,             0.00089912,             0.00089912
                    558,                 1.3854,                0.85631,                 1.1312,                0.85434,                0.85914,                0.91297,                0.59423,                  1.152,                 0.7238,                 1.0623,             0.00089714,             0.00089714,             0.00089714
                    559,                 1.2552,                0.92651,                 1.2299,                0.84802,                0.86242,                0.90891,                0.59204,                 1.1662,                0.73378,                 1.0745,             0.00089516,             0.00089516,             0.00089516
                    560,                 1.1845,                0.81956,                 1.1361,                0.83632,                0.86043,                0.90474,                0.58261,                 1.1925,                0.74631,                 1.0843,             0.00089318,             0.00089318,             0.00089318
                    561,                 1.1909,                0.79794,                 1.1607,                0.84914,                0.84198,                0.89919,                0.58088,                 1.1966,                0.75236,                 1.0843,              0.0008912,              0.0008912,              0.0008912
                    562,                 1.2958,                0.90007,                 1.1539,                0.84976,                0.84155,                0.90199,                0.58348,                 1.1709,                 0.7474,                 1.0749,             0.00088922,             0.00088922,             0.00088922
                    563,                 1.3047,                0.86254,                 1.1244,                0.83878,                0.87612,                0.91171,                0.58845,                 1.1511,                0.72647,                 1.0675,             0.00088724,             0.00088724,             0.00088724
                    564,                 1.3526,                0.93536,                 1.2276,                 0.8387,                0.88757,                0.90836,                0.58458,                 1.1677,                0.73862,                 1.0729,             0.00088526,             0.00088526,             0.00088526
                    565,                 1.2616,                0.85837,                 1.3119,                0.83373,                0.88005,                 0.9088,                0.58301,                  1.164,                0.75002,                 1.0689,             0.00088328,             0.00088328,             0.00088328
                    566,                 1.1699,                0.82833,                 1.1679,                0.83357,                0.87889,                0.90805,                0.58542,                 1.1611,                0.75238,                 1.0681,              0.0008813,              0.0008813,              0.0008813
                    567,                 1.2223,                0.84457,                 1.1477,                0.84048,                0.85685,                0.90443,                0.58135,                 1.1532,                0.76474,                  1.058,             0.00087932,             0.00087932,             0.00087932
                    568,                 1.4145,                0.92735,                 1.0924,                0.82904,                0.85698,                0.89936,                0.58701,                  1.136,                0.76393,                 1.0497,             0.00087734,             0.00087734,             0.00087734
                    569,                 1.4003,                0.89973,                 1.1479,                0.83505,                   0.87,                0.90297,                0.59312,                 1.1305,                 0.7505,                 1.0505,             0.00087536,             0.00087536,             0.00087536
                    570,                 1.3015,                0.89443,                  1.202,                0.84483,                 0.8729,                0.90744,                0.59839,                 1.1283,                0.73188,                 1.0509,             0.00087338,             0.00087338,             0.00087338
                    571,                 1.2184,                0.82632,                 1.1398,                0.84836,                0.86851,                0.91389,                0.60188,                 1.1229,                0.70994,                  1.045,              0.0008714,              0.0008714,              0.0008714
                    572,                 1.4883,                0.85671,                 1.1032,                 0.8612,                0.85467,                0.91675,                 0.5993,                 1.1391,                0.71168,                   1.05,             0.00086942,             0.00086942,             0.00086942
                    573,                 1.2839,                0.80041,                 1.0965,                0.85111,                0.87031,                0.91615,                0.59769,                 1.1404,                0.71452,                 1.0482,             0.00086744,             0.00086744,             0.00086744
                    574,                 1.2545,                0.80526,                 1.1194,                0.86365,                0.86159,                0.91149,                0.59855,                 1.1413,                0.71685,                 1.0462,             0.00086546,             0.00086546,             0.00086546
                    575,                 1.1812,                0.79709,                 1.1976,                0.85427,                0.85352,                 0.9099,                0.59157,                 1.1546,                 0.7165,                 1.0423,             0.00086348,             0.00086348,             0.00086348
                    576,                 1.2539,                0.79025,                 1.1536,                0.84578,                0.85397,                0.90967,                0.59158,                 1.1573,                0.71795,                 1.0435,              0.0008615,              0.0008615,              0.0008615
                    577,                 1.2959,                0.89737,                 1.1693,                0.85211,                0.85006,                0.90867,                0.59337,                 1.1457,                0.71823,                 1.0415,             0.00085952,             0.00085952,             0.00085952
                    578,                 1.2061,                0.82775,                 1.1374,                0.84016,                0.86159,                0.90492,                0.59666,                 1.1324,                0.71944,                 1.0385,             0.00085754,             0.00085754,             0.00085754
                    579,                 1.2016,                0.83513,                 1.1539,                0.81727,                0.86621,                0.88897,                0.58637,                  1.145,                0.74651,                 1.0439,             0.00085556,             0.00085556,             0.00085556
                    580,                  1.244,                0.82637,                 1.1548,                0.82741,                0.86259,                0.89189,                0.59065,                 1.1298,                0.73821,                 1.0385,             0.00085358,             0.00085358,             0.00085358
                    581,                 1.2344,                0.84062,                 1.1268,                 0.8373,                0.87253,                0.90536,                0.60357,                 1.1159,                0.71353,                 1.0342,              0.0008516,              0.0008516,              0.0008516
                    582,                 1.4036,                0.85389,                 1.1107,                0.84562,                0.86967,                 0.9133,                0.60367,                 1.1165,                0.69936,                 1.0368,             0.00084962,             0.00084962,             0.00084962
                    583,                 1.3155,                0.82538,                 1.1417,                0.85729,                0.85352,                0.91977,                0.59062,                  1.133,                0.72271,                 1.0478,             0.00084764,             0.00084764,             0.00084764
                    584,                  1.174,                0.82544,                 1.2022,                0.84681,                0.85467,                0.91591,                0.59048,                 1.1364,                0.73536,                 1.0488,             0.00084566,             0.00084566,             0.00084566
                    585,                 1.2551,                0.83629,                 1.1533,                0.85894,                0.85698,                 0.9186,                0.58976,                 1.1406,                0.73234,                 1.0486,             0.00084368,             0.00084368,             0.00084368
                    586,                 1.2385,                0.85756,                 1.1464,                0.85775,                0.86239,                0.92031,                 0.5893,                 1.1459,                 0.7295,                 1.0476,              0.0008417,              0.0008417,              0.0008417
                    587,                 1.2309,                0.85191,                 1.1448,                0.84049,                0.86907,                0.91666,                0.60401,                 1.1154,                0.72671,                 1.0346,             0.00083972,             0.00083972,             0.00083972
                    588,                 1.3239,                0.84562,                 1.1358,                0.84175,                0.86275,                 0.9078,                0.60707,                 1.1007,                0.73634,                 1.0305,             0.00083774,             0.00083774,             0.00083774
                    589,                 1.3843,                0.84465,                 1.0908,                0.85037,                0.85213,                0.90386,                0.59937,                 1.1243,                0.74726,                 1.0458,             0.00083576,             0.00083576,             0.00083576
                    590,                 1.2647,                0.85892,                 1.1547,                0.84741,                0.86159,                0.90127,                0.58527,                 1.1806,                0.75011,                 1.1002,             0.00083378,             0.00083378,             0.00083378
                    591,                 1.3004,                0.79051,                 1.1211,                0.84312,                0.84314,                0.89875,                0.58316,                 1.1792,                0.74104,                 1.1025,              0.0008318,              0.0008318,              0.0008318
                    592,                 1.3195,                0.86393,                 1.1437,                0.84926,                0.85352,                0.91106,                0.59886,                 1.1492,                  0.725,                 1.0691,             0.00082982,             0.00082982,             0.00082982
                    593,                 1.2951,                 0.8826,                 1.1441,                0.85086,                0.85547,                0.91273,                0.60536,                 1.1324,                0.71627,                 1.0426,             0.00082784,             0.00082784,             0.00082784
                    594,                 1.3605,                0.83177,                 1.1201,                0.84127,                0.87197,                0.91415,                0.59793,                 1.1436,                0.71642,                 1.0419,             0.00082586,             0.00082586,             0.00082586
                    595,                 1.1703,                0.84301,                 1.1508,                0.86529,                 0.8639,                0.90873,                0.58054,                 1.1553,                0.72537,                  1.052,             0.00082388,             0.00082388,             0.00082388
                    596,                 1.2747,                0.79634,                 1.1559,                0.87162,                0.86923,                0.91695,                0.58569,                 1.1378,                0.72378,                 1.0503,              0.0008219,              0.0008219,              0.0008219
                    597,                 1.1484,                0.80134,                 1.1626,                0.88523,                0.86296,                0.91632,                0.59696,                 1.1267,                0.71344,                 1.0433,             0.00081992,             0.00081992,             0.00081992
                    598,                 1.2433,                0.82755,                 1.1524,                0.88865,                0.85604,                0.91752,                0.59999,                 1.1283,                0.70689,                 1.0435,             0.00081794,             0.00081794,             0.00081794
                    599,                 1.2662,                0.78511,                 1.0973,                0.90558,                0.85582,                0.92719,                0.59913,                  1.133,                0.69463,                 1.0498,             0.00081596,             0.00081596,             0.00081596
                    600,                 1.3221,                0.83325,                  1.169,                0.90391,                0.86851,                0.92993,                0.60814,                 1.1163,                0.69223,                 1.0457,             0.00081398,             0.00081398,             0.00081398
                    601,                 1.2741,                0.78837,                 1.1054,                0.89854,                0.86823,                0.92878,                0.61333,                 1.0994,                 0.6867,                 1.0368,               0.000812,               0.000812,               0.000812
                    602,                 1.3373,                0.80983,                 1.1377,                0.88432,                0.86736,                0.92661,                0.61269,                 1.0946,                0.68839,                 1.0318,             0.00081002,             0.00081002,             0.00081002
                    603,                 1.3317,                0.83377,                 1.1177,                0.87283,                0.86275,                0.91834,                0.60586,                 1.1112,                0.70305,                 1.0381,             0.00080804,             0.00080804,             0.00080804
                    604,                 1.3667,                0.89153,                 1.1487,                0.87912,                0.86159,                0.92119,                0.61225,                 1.1015,                 0.6987,                 1.0325,             0.00080606,             0.00080606,             0.00080606
                    605,                 1.4471,                 0.8411,                 1.0828,                 0.8623,                0.87543,                0.92122,                0.61424,                 1.0904,                0.70146,                 1.0264,             0.00080408,             0.00080408,             0.00080408
                    606,                 1.2858,                 0.8414,                 1.1535,                0.85288,                0.88005,                0.91926,                0.61543,                 1.0885,                0.71477,                 1.0286,              0.0008021,              0.0008021,              0.0008021
                    607,                 1.2154,                0.86022,                 1.1395,                0.84814,                0.87605,                0.91294,                0.59894,                 1.1296,                0.73912,                 1.0501,             0.00080012,             0.00080012,             0.00080012
                    608,                 1.1855,                0.79913,                 1.2354,                0.86313,                0.87313,                0.91551,                0.60211,                 1.1346,                0.71933,                 1.0488,             0.00079814,             0.00079814,             0.00079814
                    609,                 1.3249,                0.82006,                 1.1113,                0.87309,                0.87197,                0.91987,                0.60649,                  1.125,                0.69933,                 1.0415,             0.00079616,             0.00079616,             0.00079616
                    610,                 1.3041,                0.78788,                  1.146,                0.87566,                0.87724,                0.92202,                0.61384,                 1.1038,                0.68754,                 1.0343,             0.00079418,             0.00079418,             0.00079418
                    611,                 1.2914,                0.83562,                 1.1066,                0.86654,                 0.8812,                0.92476,                0.61113,                 1.1145,                0.68638,                 1.0347,              0.0007922,              0.0007922,              0.0007922
                    612,                 1.2237,                0.77183,                 1.1316,                0.86967,                0.88466,                0.92701,                0.61111,                  1.104,                0.68312,                 1.0302,             0.00079022,             0.00079022,             0.00079022
                    613,                 1.1529,                0.75972,                 1.1556,                0.87562,                0.87695,                0.92686,                 0.6112,                 1.0934,                0.68071,                 1.0284,             0.00078824,             0.00078824,             0.00078824
                    614,                 1.3093,                0.79777,                 1.1092,                0.86809,                0.89389,                0.92913,                0.61376,                 1.0971,                0.67643,                 1.0317,             0.00078626,             0.00078626,             0.00078626
                    615,                 1.2171,                0.82575,                 1.1212,                 0.8857,                0.86697,                0.92983,                0.61453,                 1.1188,                 0.6721,                 1.0425,             0.00078428,             0.00078428,             0.00078428
                    616,                 1.2087,                0.80009,                 1.1285,                0.88018,                0.87269,                0.92889,                0.61776,                 1.1034,                0.66652,                 1.0327,              0.0007823,              0.0007823,              0.0007823
                    617,                 1.2014,                0.73883,                 1.0869,                0.88592,                 0.8599,                0.92687,                0.61845,                 1.0894,                0.66635,                 1.0233,             0.00078032,             0.00078032,             0.00078032
                    618,                 1.1506,                0.76335,                 1.1003,                0.87738,                0.86652,                0.93016,                0.61821,                 1.0917,                0.66625,                  1.024,             0.00077834,             0.00077834,             0.00077834
                    619,                 1.1684,                0.85161,                 1.1972,                0.88338,                0.86496,                0.92733,                0.61642,                  1.118,                0.67464,                 1.0392,             0.00077636,             0.00077636,             0.00077636
